category,subCategory,storeReview,productRating,productAmountOfBuy,productPrice,productHighlights,productDescription,StarSeller,numReviewers
Shirts & Tees,T-shirts,4.8984,5,84,124.54,1,120,FALSE,84
Shirts & Tees,T-shirts,4.927,5,142,79,1,529,FALSE,142
Shirts & Tees,T-shirts,4.9304,5,93,61.26,5,484,TRUE,93
Shirts & Tees,T-shirts,4.8889,5,76,130.11,4,210,FALSE,76
Shirts & Tees,T-shirts,4.878,5,250,72.68,1,485,FALSE,250
Shirts & Tees,T-shirts,4.7301,5,99,52.75,5,284,FALSE,99
Shirts & Tees,T-shirts,4.9476,5,279,70.59,1,269,TRUE,279
Shirts & Tees,T-shirts,4.9391,5,417,61.34,5,296,FALSE,417
Shirts & Tees,T-shirts,4.9175,5,118,92.9,4,18,FALSE,118
Shirts & Tees,T-shirts,4.8543,5,4,140.52,18,225,TRUE,4
Shirts & Tees,T-shirts,4.8962,5,13,155.91,4,366,FALSE,13
Shirts & Tees,T-shirts,4.9304,5,300,61.26,5,484,TRUE,300
Shirts & Tees,T-shirts,4.7301,5,115,53.51,5,284,FALSE,115
Shirts & Tees,T-shirts,4.8023,2,121,66.91,9,644,FALSE,121
Shirts & Tees,T-shirts,4.9476,5,114,74.31,1,241,TRUE,114
Shirts & Tees,T-shirts,4.8896,4,155,44.61,5,158,FALSE,155
Shirts & Tees,T-shirts,4.9304,5,131,61.26,5,484,TRUE,131
Shirts & Tees,T-shirts,4.9413,5,116,105.11,12,84,FALSE,116
Shirts & Tees,T-shirts,4.8831,5,96,77.51,7,224,FALSE,96
Shirts & Tees,T-shirts,4.5,5,26,117.06,9,237,FALSE,26
Shirts & Tees,T-shirts,4.9476,5,77,74.31,1,241,TRUE,77
Shirts & Tees,T-shirts,4.8896,5,209,48.33,5,206,FALSE,209
Shirts & Tees,T-shirts,4.8887,5,86,106.98,9,547,FALSE,86
Shirts & Tees,T-shirts,4.9476,5,182,74.31,1,269,TRUE,182
Shirts & Tees,T-shirts,4.9509,5,133,78.07,1,179,TRUE,133
Shirts & Tees,T-shirts,4.8896,5,76,48.33,5,160,FALSE,76
Shirts & Tees,T-shirts,4.9476,5,94,74.31,1,287,TRUE,94
Shirts & Tees,T-shirts,4.9865,5,127,81.78,1,165,TRUE,127
Shirts & Tees,T-shirts,5,5,65,96.65,1,88,FALSE,65
Shirts & Tees,T-shirts,4.854,5,146,48.85,1,473,TRUE,146
Shirts & Tees,T-shirts,4.8461,5,628,41.6,1,560,TRUE,628
Shirts & Tees,T-shirts,4.9645,5,417,81.78,7,180,TRUE,417
Shirts & Tees,T-shirts,4.8896,5,161,48.33,5,203,FALSE,161
Shirts & Tees,T-shirts,4.8984,5,84,124.54,1,120,FALSE,84
Shirts & Tees,T-shirts,4.927,5,142,79,1,529,FALSE,142
Shirts & Tees,T-shirts,4.9304,5,93,61.26,5,484,TRUE,93
Shirts & Tees,T-shirts,4.8889,5,76,130.11,4,210,FALSE,76
Shirts & Tees,T-shirts,4.878,5,250,72.68,1,485,FALSE,250
Shirts & Tees,T-shirts,4.7301,5,99,52.75,5,284,FALSE,99
Shirts & Tees,T-shirts,4.9476,5,279,70.59,1,269,TRUE,279
Shirts & Tees,T-shirts,4.9391,5,417,61.34,5,296,FALSE,417
Shirts & Tees,T-shirts,4.9175,5,118,92.9,4,18,FALSE,118
Shirts & Tees,T-shirts,4.8543,5,4,140.52,18,225,TRUE,4
Shirts & Tees,T-shirts,4.8962,5,13,155.91,4,366,FALSE,13
Shirts & Tees,T-shirts,4.9304,5,300,61.26,5,484,TRUE,300
Shirts & Tees,T-shirts,4.7301,5,115,53.51,5,284,FALSE,115
Shirts & Tees,T-shirts,4.8023,2,121,66.91,9,644,FALSE,121
Shirts & Tees,T-shirts,4.9476,5,114,74.31,1,241,TRUE,114
Shirts & Tees,T-shirts,4.8896,4,155,44.61,5,158,FALSE,155
Shirts & Tees,T-shirts,4.9304,5,131,61.26,5,484,TRUE,131
Shirts & Tees,T-shirts,4.9413,5,116,105.11,12,84,FALSE,116
Shirts & Tees,T-shirts,4.8831,5,96,77.51,7,224,FALSE,96
Shirts & Tees,T-shirts,4.5,5,26,117.06,9,237,FALSE,26
Shirts & Tees,T-shirts,4.9476,5,77,74.31,1,241,TRUE,77
Shirts & Tees,T-shirts,4.8896,5,209,48.33,5,206,FALSE,209
Shirts & Tees,T-shirts,4.8887,5,86,106.98,9,547,FALSE,86
Shirts & Tees,T-shirts,4.9476,5,182,74.31,1,269,TRUE,182
Shirts & Tees,T-shirts,4.9509,5,133,78.07,1,179,TRUE,133
Shirts & Tees,T-shirts,4.8896,5,76,48.33,5,160,FALSE,76
Shirts & Tees,T-shirts,4.9476,5,94,74.31,1,287,TRUE,94
Shirts & Tees,T-shirts,4.9865,5,127,81.78,1,165,TRUE,127
Shirts & Tees,T-shirts,5,5,65,96.65,1,88,FALSE,65
Shirts & Tees,T-shirts,4.854,5,146,48.85,1,473,TRUE,146
Shirts & Tees,T-shirts,4.8461,5,628,41.6,1,560,TRUE,628
Shirts & Tees,T-shirts,4.9645,5,417,81.78,7,180,TRUE,417
Shirts & Tees,T-shirts,4.8896,5,161,48.33,5,203,FALSE,161
Shirts & Tees,T-shirts,4.8984,5,84,124.54,1,120,FALSE,84
Shirts & Tees,T-shirts,4.927,5,142,79,1,529,FALSE,142
Shirts & Tees,T-shirts,4.9304,5,93,61.26,5,484,TRUE,93
Shirts & Tees,T-shirts,4.8889,5,76,130.11,4,210,FALSE,76
Shirts & Tees,T-shirts,4.878,5,250,72.68,1,485,FALSE,250
Shirts & Tees,T-shirts,4.7301,5,99,52.75,5,284,FALSE,99
Shirts & Tees,T-shirts,4.9476,5,279,70.59,1,269,TRUE,279
Shirts & Tees,T-shirts,4.9391,5,417,61.34,5,296,FALSE,417
Shirts & Tees,T-shirts,4.9175,5,118,92.9,4,18,FALSE,118
Shirts & Tees,T-shirts,4.8543,5,4,140.52,18,225,TRUE,4
Shirts & Tees,T-shirts,4.8962,5,13,155.91,4,366,FALSE,13
Shirts & Tees,T-shirts,4.9304,5,300,61.26,5,484,TRUE,300
Shirts & Tees,T-shirts,4.7301,5,115,53.51,5,284,FALSE,115
Shirts & Tees,T-shirts,4.8023,2,121,66.91,9,644,FALSE,121
Shirts & Tees,T-shirts,4.9476,5,114,74.31,1,241,TRUE,114
Shirts & Tees,T-shirts,4.8889,5,9,124.18,9,662,FALSE,9
Shirts & Tees,T-shirts,4.8896,4,155,44.61,5,158,FALSE,155
Shirts & Tees,T-shirts,4.9304,5,131,61.26,5,484,TRUE,131
Shirts & Tees,T-shirts,4.9413,5,116,105.11,12,84,FALSE,116
Shirts & Tees,T-shirts,4.8831,5,96,77.51,7,224,FALSE,96
Shirts & Tees,T-shirts,4.5,5,26,117.06,9,237,FALSE,26
Shirts & Tees,T-shirts,4.9476,5,77,74.31,1,241,TRUE,77
Shirts & Tees,T-shirts,4.8896,5,209,48.33,5,206,FALSE,209
Shirts & Tees,T-shirts,4.8887,5,86,106.98,9,547,FALSE,86
Shirts & Tees,T-shirts,4.9476,5,182,74.31,1,269,TRUE,182
Shirts & Tees,T-shirts,4.9509,5,133,78.07,1,179,TRUE,133
Shirts & Tees,T-shirts,4.8896,5,76,48.33,5,160,FALSE,76
Shirts & Tees,T-shirts,4.9476,5,94,74.31,1,287,TRUE,94
Shirts & Tees,T-shirts,4.9865,5,127,81.78,1,165,TRUE,127
Shirts & Tees,T-shirts,5,5,65,96.65,1,88,FALSE,65
Shirts & Tees,T-shirts,4.854,5,146,48.85,1,473,TRUE,146
Shirts & Tees,T-shirts,4.8461,5,628,41.6,1,560,TRUE,628
Shirts & Tees,T-shirts,4.9645,5,417,81.78,7,180,TRUE,417
Shirts & Tees,T-shirts,4.8896,5,161,48.33,5,203,FALSE,161
Shirts & Tees,T-shirts,4.8984,5,84,124.54,1,120,FALSE,84
Shirts & Tees,T-shirts,4.927,5,142,79,1,529,FALSE,142
Shirts & Tees,T-shirts,4.9304,5,93,61.26,5,484,TRUE,93
Shirts & Tees,T-shirts,4.8889,5,76,130.11,4,210,FALSE,76
Shirts & Tees,T-shirts,4.878,5,250,72.68,1,485,FALSE,250
Shirts & Tees,T-shirts,4.7301,5,99,52.75,5,284,FALSE,99
Shirts & Tees,T-shirts,4.9476,5,279,70.59,1,269,TRUE,279
Shirts & Tees,T-shirts,4.9391,5,417,61.34,5,296,FALSE,417
Shirts & Tees,T-shirts,4.9175,5,118,92.9,4,18,FALSE,118
Shirts & Tees,T-shirts,4.8543,5,4,140.52,18,225,TRUE,4
Shirts & Tees,T-shirts,4.8962,5,13,155.91,4,366,FALSE,13
Shirts & Tees,T-shirts,4.9304,5,300,61.26,5,484,TRUE,300
Shirts & Tees,T-shirts,4.7301,5,115,53.51,5,284,FALSE,115
Shirts & Tees,T-shirts,4.8023,2,121,66.91,9,644,FALSE,121
Shirts & Tees,T-shirts,4.9476,5,114,74.31,1,241,TRUE,114
Shirts & Tees,T-shirts,4.8889,5,9,124.18,9,662,FALSE,9
Shirts & Tees,T-shirts,4.8896,4,155,44.61,5,158,FALSE,155
Shirts & Tees,T-shirts,4.9304,5,131,61.26,5,484,TRUE,131
Shirts & Tees,T-shirts,4.9413,5,116,105.11,12,84,FALSE,116
Shirts & Tees,T-shirts,4.8831,5,96,77.51,7,224,FALSE,96
Shirts & Tees,T-shirts,4.5,5,26,117.06,9,237,FALSE,26
Shirts & Tees,T-shirts,4.9476,5,77,74.31,1,241,TRUE,77
Shirts & Tees,T-shirts,4.8896,5,209,48.33,5,206,FALSE,209
Shirts & Tees,T-shirts,4.8887,5,86,106.98,9,547,FALSE,86
Shirts & Tees,T-shirts,4.9476,5,182,74.31,1,269,TRUE,182
Shirts & Tees,T-shirts,4.9509,5,133,78.07,1,179,TRUE,133
Shirts & Tees,T-shirts,4.8896,5,76,48.33,5,160,FALSE,76
Shirts & Tees,T-shirts,4.9476,5,94,74.31,1,287,TRUE,94
Shirts & Tees,T-shirts,4.9865,5,127,81.78,1,165,TRUE,127
Shirts & Tees,T-shirts,5,5,65,96.65,1,88,FALSE,65
Shirts & Tees,T-shirts,4.854,5,146,48.85,1,473,TRUE,146
Shirts & Tees,T-shirts,4.8461,5,628,41.6,1,560,TRUE,628
Shirts & Tees,T-shirts,4.9645,5,417,81.78,7,180,TRUE,417
Shirts & Tees,T-shirts,4.8896,5,161,48.33,5,203,FALSE,161
Shirts & Tees,T-shirts,4.8984,5,84,124.54,1,120,FALSE,84
Shirts & Tees,T-shirts,4.8896,4,155,44.61,5,158,FALSE,155
Shirts & Tees,T-shirts,4.9304,5,131,61.26,5,484,TRUE,131
Shirts & Tees,T-shirts,4.9413,5,116,105.11,12,84,FALSE,116
Shirts & Tees,T-shirts,4.8831,5,96,77.51,7,224,FALSE,96
Shirts & Tees,T-shirts,4.5,5,26,117.06,9,237,FALSE,26
Shirts & Tees,T-shirts,4.9476,5,77,74.31,1,241,TRUE,77
Shirts & Tees,T-shirts,4.8896,5,209,48.33,5,206,FALSE,209
Shirts & Tees,T-shirts,4.8887,5,86,106.98,9,547,FALSE,86
Shirts & Tees,T-shirts,4.9476,5,182,74.31,1,269,TRUE,182
Shirts & Tees,T-shirts,4.9509,5,133,78.07,1,179,TRUE,133
Shirts & Tees,T-shirts,4.8896,5,76,48.33,5,160,FALSE,76
Shirts & Tees,T-shirts,4.9476,5,94,74.31,1,287,TRUE,94
Shirts & Tees,T-shirts,4.9865,5,127,81.78,1,165,TRUE,127
Shirts & Tees,T-shirts,5,5,65,96.65,1,88,FALSE,65
Shirts & Tees,T-shirts,4.854,5,146,48.85,1,473,TRUE,146
Shirts & Tees,T-shirts,4.8461,5,628,41.6,1,560,TRUE,628
Shirts & Tees,T-shirts,4.9645,5,417,81.78,7,180,TRUE,417
Shirts & Tees,T-shirts,4.8896,5,161,48.33,5,203,FALSE,161
Shirts & Tees,T-shirts,4.8984,5,84,124.54,1,120,FALSE,84
Shirts & Tees,T-shirts,4.8896,4,155,44.61,5,158,FALSE,155
Shirts & Tees,T-shirts,4.9304,5,131,61.26,5,484,TRUE,131
Shirts & Tees,T-shirts,4.9413,5,116,105.11,12,84,FALSE,116
Shirts & Tees,T-shirts,4.8831,5,96,77.51,7,224,FALSE,96
Shirts & Tees,T-shirts,4.5,5,26,117.06,9,237,FALSE,26
Shirts & Tees,T-shirts,4.9476,5,77,74.31,1,241,TRUE,77
Shirts & Tees,T-shirts,4.8896,5,209,48.33,5,206,FALSE,209
Shirts & Tees,T-shirts,4.8887,5,86,106.98,9,547,FALSE,86
Shirts & Tees,T-shirts,4.9476,5,182,74.31,1,269,TRUE,182
Shirts & Tees,T-shirts,4.9509,5,133,78.07,1,179,TRUE,133
Shirts & Tees,T-shirts,4.8896,5,76,48.33,5,160,FALSE,76
Shirts & Tees,T-shirts,4.9476,5,94,74.31,1,287,TRUE,94
Shirts & Tees,T-shirts,4.9865,5,127,81.78,1,165,TRUE,127
Shirts & Tees,T-shirts,5,5,65,96.65,1,88,FALSE,65
Shirts & Tees,T-shirts,4.854,5,146,48.85,1,473,TRUE,146
Shirts & Tees,T-shirts,4.8461,5,628,41.6,1,560,TRUE,628
Shirts & Tees,T-shirts,4.9645,5,417,81.78,7,180,TRUE,417
Shirts & Tees,T-shirts,4.8896,5,161,48.33,5,203,FALSE,161
Shirts & Tees,T-shirts,4.8984,5,84,124.54,1,120,FALSE,84
Shirts & Tees,T-shirts,4.8896,4,155,44.61,5,158,FALSE,155
Shirts & Tees,T-shirts,4.9304,5,131,61.26,5,484,TRUE,131
Shirts & Tees,T-shirts,4.9413,5,116,105.11,12,84,FALSE,116
Shirts & Tees,T-shirts,4.8831,5,96,77.51,7,224,FALSE,96
Shirts & Tees,T-shirts,4.5,5,26,117.06,9,237,FALSE,26
Shirts & Tees,T-shirts,4.9476,5,77,74.31,1,241,TRUE,77
Shirts & Tees,T-shirts,4.8896,5,209,48.33,5,206,FALSE,209
Shirts & Tees,T-shirts,4.8887,5,86,106.98,9,547,FALSE,86
Shirts & Tees,T-shirts,4.9476,5,182,74.31,1,269,TRUE,182
Shirts & Tees,T-shirts,4.9509,5,133,78.07,1,179,TRUE,133
Shirts & Tees,T-shirts,4.8896,5,76,48.33,5,160,FALSE,76
Shirts & Tees,T-shirts,4.9476,5,94,74.31,1,287,TRUE,94
Shirts & Tees,T-shirts,4.9865,5,127,81.78,1,165,TRUE,127
Shirts & Tees,T-shirts,5,5,65,96.65,1,88,FALSE,65
Shirts & Tees,T-shirts,4.854,5,146,48.85,1,473,TRUE,146
Shirts & Tees,T-shirts,4.8461,5,628,41.6,1,560,TRUE,628
Shirts & Tees,T-shirts,4.9645,5,417,81.78,7,180,TRUE,417
Shirts & Tees,T-shirts,4.8896,5,161,48.33,5,203,FALSE,161
Shirts & Tees,T-shirts,4.8984,5,84,124.54,1,120,FALSE,84
Shirts & Tees,T-shirts,4.8896,4,155,44.61,5,158,FALSE,155
Shirts & Tees,T-shirts,4.9304,5,131,61.26,5,484,TRUE,131
Shirts & Tees,T-shirts,4.9413,5,116,105.11,12,84,FALSE,116
Shirts & Tees,T-shirts,4.8831,5,96,77.51,7,224,FALSE,96
Shirts & Tees,T-shirts,4.5,5,26,117.06,9,237,FALSE,26
Shirts & Tees,T-shirts,4.9476,5,77,74.31,1,241,TRUE,77
Shirts & Tees,T-shirts,4.8896,5,209,48.33,5,206,FALSE,209
Shirts & Tees,T-shirts,4.8887,5,86,106.98,9,547,FALSE,86
Shirts & Tees,T-shirts,4.9476,5,182,74.31,1,269,TRUE,182
Shirts & Tees,T-shirts,4.9509,5,133,78.07,1,179,TRUE,133
Shirts & Tees,T-shirts,4.8896,5,76,48.33,5,160,FALSE,76
Shirts & Tees,T-shirts,4.9476,5,94,74.31,1,287,TRUE,94
Shirts & Tees,T-shirts,4.9865,5,127,81.78,1,165,TRUE,127
Shirts & Tees,T-shirts,5,5,65,96.65,1,88,FALSE,65
Shirts & Tees,T-shirts,4.854,5,146,48.85,1,473,TRUE,146
Shirts & Tees,T-shirts,4.8461,5,628,41.6,1,560,TRUE,628
Shirts & Tees,T-shirts,4.9645,5,417,81.78,7,180,TRUE,417
Shirts & Tees,T-shirts,4.8896,5,161,48.33,5,203,FALSE,161
Shirts & Tees,T-shirts,4.8984,5,84,124.54,1,120,FALSE,84
Shirts & Tees,T-shirts,4.9391,5,107,59.44,3,105,FALSE,107
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.8893,5,47,118.88,10,412,FALSE,47
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.8893,5,47,118.88,10,412,FALSE,47
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.856,5,116,55.72,3,388,FALSE,116
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.8893,5,47,118.88,10,412,FALSE,47
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.856,5,116,55.72,3,388,FALSE,116
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.856,5,116,55.72,3,388,FALSE,116
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.8893,5,47,118.88,10,412,FALSE,47
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.856,5,116,55.72,3,388,FALSE,116
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.856,5,116,55.72,3,388,FALSE,116
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.856,5,116,55.72,3,388,FALSE,116
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.8893,5,47,118.88,10,412,FALSE,47
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.9476,5,106,70.59,1,270,TRUE,106
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.8893,5,47,118.88,10,412,FALSE,47
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.856,5,116,55.72,3,388,FALSE,116
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.9476,5,106,70.59,1,270,TRUE,106
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.8893,5,47,118.88,10,412,FALSE,47
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.856,5,116,55.72,3,388,FALSE,116
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.9476,5,106,70.59,1,270,TRUE,106
Shirts & Tees,T-shirts,4.8148,5,126,74.31,8,334,TRUE,126
Shirts & Tees,T-shirts,4.8896,3,61,48.33,5,161,FALSE,61
Shirts & Tees,T-shirts,4.8893,5,47,118.88,10,412,FALSE,47
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
Shirts & Tees,T-shirts,4.856,5,116,55.72,3,388,FALSE,116
Shirts & Tees,T-shirts,4.9391,5,169,63.16,5,94,FALSE,169
Shirts & Tees,T-shirts,4.927,5,235,91.64,3,554,FALSE,235
Shirts & Tees,T-shirts,4.9304,5,63,61.26,5,503,TRUE,63
Shirts & Tees,T-shirts,4.6131,5,124,92.75,39,649,FALSE,124
Shirts & Tees,T-shirts,4.8112,5,78,63.16,1,556,TRUE,78
Shirts & Tees,T-shirts,4.9476,5,106,70.59,1,270,TRUE,106
Shirts & Tees,T-shirts,4.974,5,136,89.18,1,219,TRUE,136
